YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2021,227,0.0,43.29,25.25,33.73,5.25,2.3
2021,228,0.0,40.18,26.28,32.23,6.1,2.36
2021,229,0.0,37.32,21.28,28.9,5.31,2.23
2021,230,0.0,36.09,20.58,27.42,6.04,2.14
2021,231,0.0,35.58,20.09,27.14,6.71,2.2
2021,232,0.0,36.26,19.27,27.13,8.54,2.52
2021,233,0.06,34.86,18.72,25.62,11.23,2.37
2021,234,0.03,37.55,19.05,26.93,10.62,2.17
2021,235,0.01,37.8,20.82,28.43,10.01,1.95
2021,236,0.0,35.18,20.66,27.15,9.09,2.38
2021,237,0.0,33.92,18.36,25.46,10.56,2.33
2021,238,0.06,36.34,20.19,27.53,9.83,2.17
2021,239,0.01,36.66,21.2,27.48,9.28,2.41
2021,240,0.0,33.02,18.48,24.73,9.28,2.18
2021,241,0.01,31.61,17.05,23.23,8.61,2.27
2021,242,0.0,32.74,15.65,23.11,8.79,2.46
2021,243,0.01,30.94,16.59,22.79,9.83,2.38
2021,244,0.01,31.06,16.95,22.83,9.77,2.49
2021,245,0.0,31.81,16.7,23.34,9.52,2.23
2021,246,0.01,33.7,17.16,24.26,9.16,2.17
2021,247,0.0,35.84,18.69,26.48,7.02,2.05
2021,248,0.0,38.62,21.27,29.53,5.55,1.57
2021,249,0.05,39.73,22.15,30.22,5.98,2.68
2021,250,0.02,39.4,23.84,30.13,8.06,2.6
2021,251,0.03,34.44,18.87,26.16,8.67,2.37
2021,252,0.05,31.39,16.49,22.71,8.67,2.15
2021,253,0.01,32.33,15.37,23.33,7.69,1.62
2021,254,0.0,36.1,18.24,26.45,5.55,2.29
2021,255,0.18,37.85,19.7,27.98,6.41,2.75
2021,256,1.95,32.85,21.53,26.03,9.95,2.27
2021,257,2.5,28.61,17.69,22.64,11.6,2.81
2021,258,0.34,27.81,15.97,20.65,9.89,2.83
2021,259,0.26,29.12,14.8,20.75,10.38,2.49
2021,260,0.03,30.3,14.93,21.6,9.83,2.41
2021,261,0.08,30.74,15.88,22.09,9.77,2.31
2021,262,0.1,30.61,16.08,22.5,9.46,2.17
2021,263,0.51,30.6,17.5,22.87,8.42,2.04
2021,264,2.09,29.67,16.89,22.19,9.7,1.94
2021,265,0.96,28.08,15.87,21.17,10.62,1.65
2021,266,0.01,25.63,16.24,19.94,10.56,1.48
2021,267,0.03,30.6,15.56,21.5,9.64,1.98
2021,268,0.01,30.55,15.05,21.25,8.12,1.91
2021,269,0.01,32.59,14.44,22.78,7.14,1.71
2021,270,0.02,32.47,17.26,23.73,7.14,1.71
2021,271,0.04,30.04,15.84,21.53,7.69,1.82
2021,272,0.02,34.37,14.92,23.68,7.57,1.77
2021,273,0.0,36.02,20.35,26.81,5.98,1.99
2021,274,0.0,33.86,19.43,25.53,5.0,2.21
2021,275,0.01,31.01,15.78,22.62,4.82,2.01
2021,276,0.13,26.09,12.87,18.46,7.39,2.55
2021,277,0.09,26.86,13.26,18.12,7.14,1.72
2021,278,0.0,31.31,13.19,21.26,4.27,1.68
2021,279,0.0,32.83,16.21,23.82,3.85,1.98
2021,280,0.0,32.98,17.47,24.94,4.46,1.8
2021,281,0.02,30.45,15.48,21.89,5.07,1.72
2021,282,0.01,30.52,13.91,21.15,5.25,1.88
2021,283,0.0,31.07,15.42,22.55,4.39,1.39
2021,284,0.0,30.44,19.13,23.62,5.13,2.53
2021,285,0.0,29.68,15.68,21.62,6.53,2.45
2021,286,0.06,27.11,13.93,19.88,8.73,2.34
2021,287,0.0,31.24,15.26,22.09,5.62,1.8
2021,288,0.0,29.64,14.48,21.27,5.55,2.09
2021,289,0.01,28.65,12.44,20.0,5.49,1.88
2021,290,0.0,29.21,16.08,21.53,4.94,1.91
2021,291,0.0,31.98,14.66,22.43,5.19,2.05
2021,292,0.0,32.09,16.08,23.18,5.19,1.99
2021,293,0.03,30.65,15.16,21.78,6.04,2.41
2021,294,0.24,26.02,14.0,18.45,8.3,2.16
2021,295,0.83,23.13,11.4,15.85,8.3,1.55
2021,296,0.0,24.05,9.44,15.54,5.62,1.6
2021,297,0.0,27.32,9.65,17.21,3.36,1.59
2021,298,0.0,23.82,13.09,17.01,3.72,1.44
2021,299,0.11,20.55,11.33,15.69,6.53,1.48
2021,300,0.03,24.1,9.85,16.48,6.16,1.68
2021,301,0.03,24.76,10.11,16.54,6.23,1.81
2021,302,0.03,24.84,11.88,16.88,6.41,1.91
2021,303,0.0,25.77,10.78,17.33,5.25,2.12
2021,304,0.01,26.83,10.33,17.28,5.07,1.91
2021,305,0.02,25.35,11.6,17.32,8.06,1.78
2021,306,0.31,24.73,12.49,17.03,8.97,1.84
2021,307,8.77,18.38,10.54,13.55,9.09,3.17
2021,308,5.05,13.85,7.11,10.57,7.45,2.05
2021,309,0.26,15.43,5.45,8.98,5.25,1.4
2021,310,0.0,14.41,3.6,7.8,4.03,1.63
2021,311,0.0,17.48,2.02,8.62,3.48,1.81
2021,312,0.0,16.83,3.78,8.78,3.78,1.73
2021,313,0.0,18.46,3.72,10.11,3.97,1.56
2021,314,0.0,20.08,7.18,11.88,4.76,1.43
2021,315,0.0,20.49,6.98,12.01,5.07,1.61
2021,316,0.02,19.03,7.83,11.9,5.74,1.46
2021,317,0.0,22.19,5.85,12.55,4.33,1.56
2021,318,0.0,21.54,6.65,12.61,4.21,1.73
2021,319,0.02,19.23,5.56,11.4,5.31,1.79
2021,320,0.02,20.33,5.98,11.48,4.39,1.34
2021,321,0.06,18.87,6.3,10.97,4.52,1.28
2021,322,0.0,21.26,6.87,13.01,4.33,1.97
2021,323,5.38,17.58,9.62,12.24,5.8,3.8
2021,324,0.92,16.33,6.98,11.19,6.84,1.91
2021,325,0.07,16.53,5.94,10.62,5.92,1.62
2021,326,1.37,15.78,5.62,9.82,6.35,2.11
2021,327,18.84,11.79,7.23,9.12,7.2,2.62
2021,328,3.25,12.8,6.14,8.44,6.16,2.98
2021,329,3.53,13.28,6.17,8.4,6.1,3.34
2021,330,11.68,9.58,5.5,7.05,6.23,2.41
2021,331,5.68,10.96,4.36,6.78,5.68,2.31
2021,332,2.52,10.73,2.05,5.64,4.7,2.2
2021,333,1.0,13.38,2.95,7.25,5.86,1.34
2021,334,0.22,17.09,4.89,9.22,5.74,1.16
2021,335,0.14,15.44,4.2,8.41,5.13,1.68
2021,336,26.63,8.69,4.28,6.29,6.35,3.21
2021,337,0.1,13.09,0.81,6.14,4.39,1.43
2021,338,0.04,15.42,3.76,7.81,4.39,1.37
2021,339,0.32,15.11,3.87,8.37,6.35,1.29
2021,340,0.03,16.15,2.84,7.99,4.76,1.39
2021,341,0.0,18.4,3.13,8.84,3.66,2.12
2021,342,1.14,15.06,2.26,8.19,5.62,2.34
2021,343,0.1,14.25,4.26,8.15,5.8,1.52
2021,344,0.02,16.05,4.64,8.62,5.37,1.41
2021,345,0.05,17.19,4.34,9.65,6.1,1.75
2021,346,0.0,21.9,7.52,12.84,5.49,2.06
2021,347,0.0,19.85,5.68,11.23,5.31,1.44
2021,348,0.11,16.15,4.71,9.17,5.68,1.27
2021,349,0.0,19.43,4.4,10.49,4.94,1.52
2021,350,0.03,15.44,6.29,9.82,5.8,1.64
2021,351,0.05,17.55,4.12,9.39,4.33,1.71
2021,352,0.0,19.05,3.8,10.34,3.72,1.7
2021,353,2.92,16.65,7.55,10.76,6.65,2.78
2021,354,0.15,20.48,7.66,12.9,6.59,1.51
2021,355,2.24,19.84,8.29,12.6,6.84,1.98
2021,356,10.06,15.42,9.19,11.56,7.69,2.37
2021,357,2.94,17.31,7.8,11.76,7.81,1.8
2021,358,0.22,16.94,7.19,10.78,5.86,2.38
2021,359,10.39,12.27,8.51,10.23,7.26,4.11
2021,360,1.3,15.84,8.44,11.35,8.06,2.62
2021,361,0.1,18.97,8.25,12.05,7.93,1.38
2021,362,0.04,20.85,8.07,12.6,7.26,1.34
2021,363,0.0,24.59,7.65,13.59,5.25,1.3
2021,364,0.0,23.53,7.98,13.75,5.0,1.93
2021,365,0.0,25.34,7.3,14.69,4.76,1.51
2022,1,0.0,23.5,9.8,14.44,4.46,1.38
2022,2,0.0,22.87,6.38,12.37,4.15,1.35
2022,3,0.0,22.21,5.09,11.69,4.15,1.53
2022,4,2.88,18.48,5.38,10.32,4.82,2.77
2022,5,1.5,12.14,3.21,7.33,5.62,1.38
2022,6,2.67,7.4,3.35,5.5,5.8,1.58
2022,7,0.0,15.08,2.44,7.05,4.52,1.54
2022,8,0.0,19.8,2.48,8.87,3.17,1.79
2022,9,0.0,18.29,5.76,9.94,2.56,1.45
2022,10,0.02,18.94,6.36,10.59,3.97,1.23
2022,11,0.03,20.09,6.22,11.55,5.8,1.34
2022,12,0.01,18.58,5.44,10.58,5.86,1.47
2022,13,0.0,17.62,4.7,10.17,4.94,1.82
2022,14,0.0,16.58,4.49,9.59,4.33,1.72
2022,15,0.0,16.87,3.19,8.91,4.39,1.71
2022,16,0.01,17.15,3.55,8.62,4.15,1.56
2022,17,0.0,18.19,2.76,9.08,4.03,1.65
2022,18,0.01,17.94,5.06,9.94,4.52,1.21
2022,19,0.01,18.08,4.68,9.94,4.15,1.43
2022,20,0.0,18.21,2.3,9.12,3.85,1.52
2022,21,0.0,16.8,1.83,8.6,3.72,1.86
2022,22,0.16,20.9,3.6,11.36,4.64,1.97
2022,23,0.12,19.53,8.73,12.47,6.23,2.11
2022,24,0.31,15.96,7.08,10.43,6.47,1.38
2022,25,0.42,15.0,5.67,9.29,5.8,1.0
2022,26,0.38,16.09,5.87,9.46,4.88,2.98
2022,27,0.27,16.24,3.81,9.21,4.64,1.73
2022,28,0.07,14.87,6.26,9.12,4.94,2.5
2022,29,0.0,21.1,4.85,11.84,4.82,1.87
2022,30,0.0,21.08,7.53,12.79,4.58,2.27
2022,31,0.01,20.23,8.76,12.89,5.43,1.77
2022,32,0.0,18.51,5.55,11.26,4.27,1.22
2022,33,0.0,23.16,4.48,12.33,3.36,1.93
2022,34,0.0,22.14,7.69,13.73,4.46,1.7
2022,35,0.02,19.66,9.77,13.45,5.55,1.16
2022,36,0.17,18.72,7.47,12.38,6.04,1.42
2022,37,0.11,18.96,6.67,11.73,5.98,1.06
2022,38,0.06,21.03,6.95,13.17,5.74,1.73
2022,39,0.01,22.23,7.05,13.5,5.37,1.49
2022,40,0.0,21.71,7.48,13.58,5.13,1.5
2022,41,0.0,20.55,5.7,12.23,4.7,1.61
2022,42,0.11,12.3,4.73,8.44,4.82,1.49
2022,43,0.0,16.76,3.15,8.74,4.27,1.96
2022,44,0.0,17.64,3.02,9.16,3.97,1.53
2022,45,0.15,15.9,3.91,9.16,5.43,1.73
2022,46,0.03,17.15,4.15,9.48,4.64,1.83
2022,47,0.01,19.68,2.6,9.83,3.54,1.69
2022,48,0.02,22.31,6.62,12.51,3.85,1.5
2022,49,0.03,20.61,5.15,11.65,4.46,2.06
2022,50,1.43,14.29,6.95,9.47,6.71,2.09
2022,51,0.04,20.73,5.58,12.26,5.68,1.83
2022,52,0.0,23.12,7.62,14.26,4.64,1.92
2022,53,0.0,25.11,6.61,15.2,4.46,1.3
2022,54,0.02,25.12,10.12,16.57,5.25,2.09
2022,55,4.82,23.17,10.15,15.38,7.26,1.8
2022,56,6.86,24.16,10.53,15.55,7.45,2.41
2022,57,0.65,24.42,10.94,16.22,6.77,1.66
2022,58,2.41,18.65,8.46,13.14,7.75,1.2
2022,59,0.34,20.51,8.33,13.07,6.84,1.94
2022,60,0.0,22.23,6.91,13.63,5.55,2.12
2022,61,0.05,20.63,6.94,12.33,5.19,1.67
2022,62,6.89,18.5,4.95,10.68,5.62,2.46
2022,63,3.56,11.75,2.56,6.62,5.19,2.9
2022,64,0.34,13.76,1.58,6.55,4.64,1.84
2022,65,21.38,9.93,3.64,6.55,5.86,2.68
2022,66,0.43,14.37,4.82,7.93,5.37,2.16
2022,67,0.11,17.7,3.44,9.15,5.19,1.77
2022,68,0.1,21.76,3.86,11.84,4.82,1.41
2022,69,0.2,19.39,6.09,11.44,5.74,1.67
2022,70,0.34,19.72,4.62,11.17,5.49,2.12
2022,71,1.37,18.76,6.8,11.21,6.59,1.95
2022,72,1.25,18.24,5.94,11.34,6.84,1.28
2022,73,6.71,16.62,6.18,10.04,6.59,2.18
2022,74,3.42,12.56,4.98,7.83,5.37,0.94
2022,75,11.81,9.58,3.15,6.14,5.55,2.03
2022,76,1.32,14.97,3.21,8.78,6.16,1.88
2022,77,0.12,20.06,5.38,11.67,5.86,1.7
2022,78,0.01,21.03,6.98,13.45,6.16,1.84
2022,79,0.59,21.87,9.69,14.4,6.71,2.63
2022,80,0.06,19.59,7.76,12.45,6.77,1.81
2022,81,3.14,19.61,8.0,12.71,6.9,0.96
2022,82,16.68,15.45,5.27,10.37,7.2,2.1
2022,83,4.08,10.02,3.01,6.33,5.19,1.69
2022,84,0.79,12.96,3.13,8.26,5.43,1.41
2022,85,0.18,19.02,4.71,11.03,5.74,1.24
2022,86,0.0,25.61,6.32,14.97,5.43,1.68
2022,87,0.02,26.29,9.05,16.74,5.43,2.88
2022,88,11.62,18.8,8.3,12.15,7.45,2.12
2022,89,13.29,12.23,6.94,9.39,7.08,3.81
2022,90,2.09,16.87,6.2,10.34,6.59,3.3
2022,91,0.67,18.4,5.88,10.9,6.16,1.74
2022,92,0.01,19.33,4.73,11.8,5.31,1.52
2022,93,0.01,19.02,8.42,12.83,5.98,1.79
2022,94,25.0,16.05,7.51,10.51,7.14,2.49
2022,95,3.99,11.94,5.38,8.3,5.74,4.96
2022,96,1.15,15.79,6.44,9.57,6.47,3.4
2022,97,0.06,21.37,5.24,12.41,6.29,1.91
2022,98,0.01,22.9,7.41,14.02,6.16,1.63
2022,99,0.01,24.62,8.09,15.97,5.92,1.39
2022,100,0.0,28.42,9.3,18.43,6.04,2.15
2022,101,0.4,24.3,10.9,16.26,6.77,2.72
2022,102,2.6,17.68,9.09,12.23,7.2,3.18
2022,103,1.68,17.78,7.05,11.65,6.84,2.48
2022,104,0.11,20.01,5.82,12.44,6.65,2.06
2022,105,0.03,23.09,7.35,14.82,6.84,2.51
2022,106,0.0,27.32,8.08,17.09,5.19,2.53
2022,107,0.0,28.16,10.55,18.84,5.86,1.74
2022,108,0.01,25.83,12.58,18.26,6.77,1.56
2022,109,0.1,21.08,7.65,13.4,6.9,2.91
2022,110,0.82,14.88,5.26,8.82,5.43,3.89
2022,111,0.13,17.68,4.24,9.68,5.07,2.14
2022,112,0.78,19.87,3.88,11.89,5.49,3.89
2022,113,5.42,17.75,7.38,11.2,6.77,3.66
2022,114,0.31,18.52,5.87,11.83,6.47,2.0
2022,115,0.68,23.85,7.43,14.55,7.14,1.85
2022,116,2.73,16.76,9.69,12.77,8.67,1.67
2022,117,0.61,19.9,9.73,13.48,8.0,1.94
2022,118,0.45,20.48,8.98,13.61,6.65,2.22
2022,119,0.03,22.74,6.26,14.3,5.68,2.91
2022,120,0.0,26.33,7.58,16.77,5.62,2.17
2022,121,0.0,26.09,10.8,17.58,5.74,1.98
2022,122,0.36,21.95,7.55,14.33,6.53,2.67
2022,123,9.34,17.61,8.54,11.74,7.45,2.84
2022,124,3.4,17.44,8.1,11.94,7.2,2.29
2022,125,0.16,22.9,7.51,14.85,7.02,2.06
2022,126,0.0,27.71,9.19,18.29,6.23,2.03
2022,127,0.0,27.71,11.08,18.97,6.1,1.85
2022,128,0.0,29.47,10.23,20.05,6.1,1.84
2022,129,0.0,31.33,12.79,21.71,6.35,2.12
2022,130,0.0,32.34,12.92,22.44,6.23,1.9
2022,131,0.0,31.26,14.2,22.33,6.9,2.41
2022,132,1.17,27.97,15.6,20.08,8.3,1.97
2022,133,0.03,32.41,15.53,23.27,7.81,2.21
2022,134,0.0,31.27,16.35,22.96,7.93,2.12
2022,135,0.01,28.68,13.83,20.76,8.91,2.15
2022,136,0.01,30.65,12.53,20.78,8.67,1.98
2022,137,0.0,33.59,14.59,23.52,7.39,1.29
2022,138,0.0,34.75,15.37,24.56,6.59,2.42
2022,139,0.0,36.26,16.31,26.41,5.55,2.72
2022,140,0.04,35.23,21.39,26.19,6.35,5.14
2022,141,0.01,34.11,19.37,25.83,7.26,2.38
2022,142,0.03,27.56,15.91,21.35,9.22,1.71
2022,143,0.02,32.15,15.24,22.7,8.54,1.89
2022,144,0.06,27.52,11.74,19.08,8.67,2.43
2022,145,0.01,27.12,9.86,18.01,6.47,1.76
2022,146,0.0,32.22,12.15,22.71,6.65,1.87
2022,147,0.03,35.19,16.09,25.19,6.9,2.41
2022,148,0.24,31.92,17.91,24.14,8.67,2.85
2022,149,1.26,28.15,14.62,21.29,9.83,2.73
2022,150,0.04,27.29,13.08,19.57,9.03,1.84
2022,151,0.0,31.91,14.23,22.4,8.06,2.23
2022,152,0.0,30.96,14.15,22.13,8.12,2.43
2022,153,0.28,27.04,14.41,19.45,9.4,1.73
2022,154,0.13,27.99,12.96,19.48,9.46,2.12
2022,155,0.23,27.12,12.95,19.28,9.4,2.19
2022,156,0.01,29.98,13.89,21.28,8.67,2.38
2022,157,0.01,32.62,15.53,23.64,9.09,2.0
2022,158,0.01,32.33,18.24,24.51,9.95,2.04
2022,159,0.0,31.81,16.55,23.44,8.91,2.27
2022,160,0.0,34.09,16.65,25.57,9.16,2.16
2022,161,0.04,37.65,19.98,28.63,9.7,2.27
2022,162,0.21,40.52,23.76,30.86,7.57,2.49
2022,163,0.03,38.98,24.06,29.88,9.03,3.41
2022,164,0.04,39.83,23.65,31.08,8.24,2.84
2022,165,0.41,39.36,23.19,29.8,9.16,2.42
2022,166,0.08,38.45,21.59,28.97,8.85,3.86
2022,167,0.0,38.8,21.14,28.27,8.79,2.2
2022,168,0.0,40.33,18.94,29.14,8.3,2.0
2022,169,0.0,37.79,19.73,28.04,8.67,2.36
2022,170,0.01,34.8,19.81,26.11,8.67,2.21
2022,171,1.87,32.82,18.29,24.23,9.7,2.31
2022,172,0.3,30.32,16.08,22.66,10.19,2.61
2022,173,0.37,28.47,14.34,20.44,8.61,2.38
2022,174,0.0,29.42,13.26,20.93,7.45,2.5
2022,175,0.05,28.75,13.33,20.23,8.18,2.48
2022,176,0.0,29.65,13.56,20.65,8.54,2.73
2022,177,0.0,28.69,13.53,20.05,8.73,2.64
2022,178,0.0,27.61,12.43,19.3,7.57,2.38
2022,179,0.0,33.14,13.73,22.77,7.08,2.39
2022,180,0.0,31.23,15.84,22.4,7.93,2.42
2022,181,0.16,31.18,13.83,21.67,8.3,2.55
2022,182,0.0,35.92,14.63,24.9,7.51,2.07
2022,183,0.03,36.44,17.88,26.59,6.9,2.2
2022,184,0.2,34.23,17.37,25.44,9.4,2.27
2022,185,4.57,35.8,19.51,27.54,10.5,1.83
2022,186,0.77,34.08,20.65,27.05,11.29,2.13
2022,187,0.13,38.19,20.69,28.35,9.89,1.95
2022,188,0.0,39.33,22.14,30.55,8.67,2.17
2022,189,0.0,40.06,22.26,30.95,6.77,2.4
2022,190,0.0,41.0,21.91,31.28,4.21,2.15
2022,191,0.0,40.51,21.41,30.51,4.15,2.49
2022,192,0.0,40.01,21.33,30.73,4.33,2.34
2022,193,0.03,40.06,23.43,32.15,6.41,2.49
2022,194,0.0,42.44,27.19,34.29,6.16,2.8
2022,195,0.04,41.99,24.17,32.87,5.86,2.55
2022,196,0.0,39.65,23.33,31.07,7.08,2.18
2022,197,0.15,39.52,22.77,30.81,7.63,2.2
2022,198,0.43,41.29,23.71,31.65,8.91,2.1
2022,199,0.02,39.21,22.91,30.64,9.22,2.05
2022,200,0.14,38.25,20.7,29.55,8.42,2.07
2022,201,0.04,40.64,23.31,31.69,7.14,2.25
2022,202,0.01,40.87,24.46,31.67,9.03,3.14
2022,203,0.02,41.2,25.3,32.98,7.81,2.03
2022,204,0.0,41.55,24.93,33.52,7.2,2.31
2022,205,0.0,41.35,26.92,34.26,7.02,1.66
2022,206,0.76,39.1,26.67,32.42,9.16,1.73
2022,207,0.02,38.2,24.13,30.48,6.35,2.49
2022,208,0.02,35.51,20.88,27.62,6.84,2.37
2022,209,0.02,36.23,19.47,27.93,7.87,2.3
2022,210,0.01,39.05,20.84,29.86,8.54,2.2
2022,211,0.0,41.01,23.74,32.38,7.02,2.08
2022,212,0.0,42.37,24.83,33.65,5.25,2.58
2022,213,0.0,41.2,26.33,33.09,5.49,2.4
2022,214,0.0,41.44,24.6,32.87,4.76,2.34
2022,215,0.0,39.7,24.15,31.1,6.1,2.6
2022,216,0.01,38.28,21.51,29.46,7.39,2.14
2022,217,0.0,37.95,21.49,29.06,6.9,2.2
2022,218,0.0,38.24,21.37,29.08,5.86,2.22
2022,219,0.0,35.31,19.93,26.7,7.02,2.26
2022,220,0.01,34.75,18.51,25.43,8.97,2.59
2022,221,0.03,35.73,17.93,25.84,10.13,2.34
2022,222,0.06,36.73,20.05,27.37,9.52,2.26
2022,223,0.4,38.69,20.95,29.26,9.03,2.33
2022,224,0.05,41.67,25.13,32.67,8.67,2.59
2022,225,0.12,41.58,24.73,32.69,8.79,3.74
2022,226,0.01,35.37,21.22,27.51,10.74,2.44
2022,227,0.02,31.74,19.18,24.18,8.79,2.07
2022,228,0.0,31.4,16.97,23.33,8.54,2.51
2022,229,0.02,30.65,15.09,22.0,8.18,2.19
2022,230,0.0,35.91,16.69,25.85,5.43,1.88
2022,231,0.0,40.05,20.5,29.93,3.91,2.39
2022,232,0.13,39.13,25.09,31.62,5.62,1.94
2022,233,0.0,39.37,23.97,30.72,6.59,2.4
2022,234,0.0,37.87,24.08,29.94,5.31,2.23
2022,235,0.01,35.72,21.99,28.54,6.41,1.81
2022,236,2.47,38.52,22.62,28.58,9.09,2.19
2022,237,0.1,35.5,21.15,27.55,9.22,2.12
2022,238,0.03,36.19,21.31,27.81,9.64,2.23
2022,239,0.1,33.18,19.9,26.14,10.56,2.05
2022,240,0.71,37.75,20.69,28.44,9.58,2.28
2022,241,0.25,38.65,22.01,29.08,10.56,2.01
2022,242,1.03,35.19,22.83,27.46,11.41,1.95
2022,243,0.03,37.12,21.83,28.01,11.17,2.24
2022,244,0.32,38.02,22.9,27.91,10.44,2.29
2022,245,0.59,32.64,21.57,26.16,10.99,1.75
2022,246,0.17,32.28,18.66,24.26,10.74,2.25
2022,247,0.02,31.43,17.13,23.3,9.03,2.27
2022,248,0.01,32.13,16.37,23.26,8.18,2.6
2022,249,0.01,29.64,18.15,22.98,8.73,2.25
2022,250,0.0,32.2,16.92,23.79,8.24,2.34
2022,251,0.01,33.53,16.98,24.44,7.45,2.21
2022,252,0.17,36.1,19.44,26.87,8.3,1.94
2022,253,1.22,36.85,22.33,28.77,8.12,2.41
2022,254,2.75,35.33,22.98,28.14,8.73,4.22
2022,255,0.12,33.49,21.33,26.3,10.56,3.4
2022,256,0.0,29.04,18.11,22.9,10.74,2.21
2022,257,0.01,27.54,16.4,20.93,10.38,2.44
2022,258,0.01,28.21,15.19,20.65,9.83,2.32
2022,259,0.0,29.56,15.47,21.42,10.19,2.55
2022,260,0.0,32.14,15.7,22.33,9.7,2.68
2022,261,0.21,32.83,15.44,22.52,10.01,2.15
2022,262,0.18,31.15,16.06,22.36,10.93,2.43
2022,263,0.49,32.07,16.61,23.19,11.11,1.45
2022,264,0.55,30.61,17.38,22.9,10.44,1.7
2022,265,0.3,28.88,16.68,21.63,10.62,1.96
2022,266,0.01,32.74,15.92,23.28,8.97,2.08
2022,267,0.07,29.95,16.54,22.29,9.28,2.21
2022,268,4.2,23.51,14.47,18.23,10.25,2.53
2022,269,0.5,23.87,12.86,17.26,9.16,2.06
2022,270,0.06,25.15,11.81,17.15,7.2,1.72
2022,271,0.17,24.68,11.36,16.73,6.71,1.75
2022,272,0.85,22.94,12.34,16.26,8.61,2.4
2022,273,3.14,21.9,11.13,15.61,8.12,2.24
2022,274,0.0,29.23,9.06,18.69,6.47,2.7
2022,275,0.0,30.05,15.37,21.74,6.04,3.04
2022,276,0.0,30.51,15.16,21.86,5.74,1.83
2022,277,0.01,29.48,15.47,21.36,6.1,1.91
2022,278,0.01,30.54,14.19,21.43,5.62,2.06
2022,279,0.0,31.71,15.26,22.48,5.55,1.98
2022,280,0.01,30.71,18.08,23.69,6.16,2.5
2022,281,2.65,29.06,18.94,23.13,9.16,3.12
2022,282,1.24,28.69,17.47,22.15,9.34,2.22
2022,283,2.59,25.5,15.6,19.46,10.01,1.61
2022,284,12.56,22.51,14.17,17.56,10.07,1.6
2022,285,3.87,22.08,12.91,16.65,9.89,3.04
2022,286,0.23,25.46,11.48,17.82,8.54,2.83
2022,287,0.05,30.6,13.16,20.75,7.87,2.48
2022,288,0.04,29.62,17.27,21.94,8.91,2.34
2022,289,0.91,29.4,16.42,21.6,7.75,2.7
2022,290,0.0,31.92,16.76,23.01,7.45,3.02
2022,291,0.0,32.29,18.3,23.55,7.57,2.4
2022,292,0.0,31.13,17.58,22.73,7.2,2.41
2022,293,0.01,29.92,17.44,22.06,7.63,2.09
2022,294,0.0,30.44,16.99,22.4,7.26,2.18
2022,295,0.0,30.82,16.56,22.01,6.47,2.81
2022,296,0.0,29.43,13.75,20.51,5.25,1.88
2022,297,0.0,31.02,14.34,21.48,4.15,2.22
2022,298,0.0,30.54,16.44,22.29,4.52,2.46
2022,299,0.0,31.95,17.18,22.99,4.7,1.7
2022,300,0.0,31.4,14.55,21.87,4.39,1.86
2022,301,0.0,31.14,14.81,21.67,3.66,2.16
2022,302,0.0,28.4,14.89,20.88,3.97,2.03
2022,303,0.0,29.26,16.71,21.55,4.76,1.28
2022,304,0.0,29.17,14.8,20.64,4.76,2.05
2022,305,0.01,27.62,16.02,20.53,5.37,1.05
2022,306,0.0,27.65,13.69,19.12,5.8,1.71
2022,307,0.01,25.33,12.68,17.58,6.71,1.88
2022,308,0.01,25.85,12.64,17.62,6.9,1.41
2022,309,0.05,26.78,12.71,18.26,7.26,1.37
2022,310,0.05,26.97,13.85,18.58,8.06,1.42
2022,311,0.0,27.84,12.37,18.65,6.71,2.09
2022,312,0.0,24.64,13.67,17.83,5.49,1.62
2022,313,0.04,19.73,12.23,15.28,7.02,1.38
2022,314,0.02,24.24,10.3,16.07,6.59,1.63
2022,315,0.0,25.25,10.56,16.58,4.76,2.12
2022,316,0.0,26.69,12.06,18.05,3.97,2.87
2022,317,0.0,25.82,11.73,17.82,4.39,2.38
2022,318,0.02,25.76,11.94,17.69,3.91,2.29
2022,319,0.0,23.83,10.65,16.27,3.97,2.1
2022,320,0.02,22.58,10.88,15.05,4.7,2.72
2022,321,0.8,21.76,8.67,14.28,6.96,2.25
2022,322,10.77,17.64,7.55,12.2,8.42,3.02
2022,323,0.81,14.26,5.76,8.91,6.04,1.45
2022,324,0.18,17.84,5.69,10.13,6.04,1.45
2022,325,0.22,20.33,8.24,12.81,5.98,1.85
2022,326,0.14,18.69,8.49,12.55,7.93,1.27
2022,327,0.01,22.9,9.19,14.4,6.47,1.41
2022,328,0.02,24.67,10.78,15.71,6.59,1.49
2022,329,0.06,22.49,10.59,15.01,7.2,1.12
2022,330,0.0,27.12,9.34,16.02,4.21,1.81
2022,331,0.07,25.84,9.12,15.79,4.03,2.14
2022,332,0.36,19.93,7.15,12.15,5.86,1.42
2022,333,0.0,21.87,6.75,12.42,2.62,1.64
2022,334,0.0,21.08,7.37,13.03,3.11,1.39
2022,335,16.08,16.97,6.58,10.77,5.62,2.24
2022,336,13.39,14.11,7.8,10.63,7.63,1.88
2022,337,0.52,15.99,5.51,9.65,6.59,1.76
2022,338,0.04,19.62,5.59,11.15,6.04,1.56
2022,339,1.83,18.11,9.26,13.01,6.71,3.23
2022,340,2.75,15.84,8.43,11.95,8.06,2.22
2022,341,0.06,20.16,8.15,13.16,6.23,1.77
2022,342,8.3,16.58,11.09,13.08,7.87,3.43
