YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2021,44,0.03,22.26,8.91,13.65,6.47,1.5
2021,45,0.0,26.31,7.09,14.75,4.94,2.62
2021,46,0.0,27.29,7.93,15.61,5.49,2.59
2021,47,0.0,23.8,8.87,15.11,5.98,1.53
2021,48,0.05,23.36,7.32,13.91,6.29,1.73
2021,49,0.12,22.03,8.08,14.01,7.26,1.93
2021,50,0.02,23.29,8.23,14.61,7.32,1.38
2021,51,0.0,24.81,9.52,16.13,6.16,1.86
2021,52,10.82,12.27,9.03,10.5,6.65,4.21
2021,53,1.52,15.35,6.99,10.48,6.04,2.28
2021,54,0.0,18.32,5.37,11.15,4.94,2.87
2021,55,0.0,24.1,7.57,14.04,5.8,3.48
2021,56,7.66,20.77,7.56,13.55,7.08,1.62
2021,57,6.37,18.06,10.19,13.12,7.93,1.3
2021,58,2.48,19.94,8.75,13.23,7.02,1.1
2021,59,3.54,20.0,8.62,12.68,6.9,1.25
2021,60,3.99,18.58,7.19,12.42,6.77,1.41
2021,61,2.03,18.18,8.12,12.57,7.2,1.35
2021,62,0.01,21.2,7.06,13.2,6.29,3.13
2021,63,0.07,20.57,8.33,13.26,6.77,2.26
2021,64,3.05,18.31,9.6,13.35,7.69,2.28
2021,65,7.67,16.03,10.2,12.48,7.75,1.2
2021,66,5.84,17.77,8.47,12.34,7.81,2.28
2021,67,5.58,15.19,9.06,11.25,7.39,2.39
2021,68,1.58,16.26,8.09,11.12,6.47,1.34
2021,69,0.07,18.17,5.69,11.45,6.16,1.71
2021,70,0.0,21.57,4.88,12.49,5.43,1.72
2021,71,0.01,21.29,7.01,13.09,6.96,1.64
2021,72,0.04,20.89,8.3,13.15,7.2,1.46
2021,73,0.0,22.71,7.19,13.99,6.1,1.39
2021,74,0.0,25.08,10.21,16.69,6.23,1.27
2021,75,0.0,24.85,10.74,16.79,7.08,2.07
2021,76,0.05,26.39,11.41,17.44,7.45,1.35
2021,77,1.52,20.37,11.31,15.35,8.42,1.92
2021,78,1.74,19.34,9.58,13.6,7.63,2.48
2021,79,10.62,12.15,6.44,9.39,6.47,3.17
2021,80,0.23,16.01,4.88,9.95,5.37,2.1
2021,81,0.0,20.1,4.9,11.87,4.7,1.56
2021,82,0.0,23.03,6.19,13.74,5.55,1.68
2021,83,0.01,23.7,8.35,14.74,5.74,1.77
2021,84,0.07,24.96,8.33,15.14,5.55,1.35
2021,85,0.02,26.43,10.15,16.94,6.47,1.34
2021,86,0.13,28.05,10.96,18.66,6.96,1.95
2021,87,0.14,25.48,12.44,17.64,7.75,1.95
2021,88,0.23,28.11,12.65,18.64,8.06,2.35
2021,89,0.02,29.23,14.11,20.48,8.48,2.23
2021,90,0.0,33.11,15.11,22.13,7.75,3.09
2021,91,0.0,24.61,11.88,17.12,8.48,2.19
2021,92,0.06,22.63,10.63,15.51,8.36,2.1
2021,93,0.0,22.01,9.45,14.67,7.51,1.68
2021,94,0.02,22.48,9.16,15.12,7.93,1.62
2021,95,0.0,25.93,9.73,17.58,7.75,1.84
2021,96,0.01,28.46,12.38,19.05,8.18,1.66
2021,97,0.12,24.92,13.44,17.7,9.52,1.69
2021,98,1.2,23.37,13.2,17.42,10.13,1.81
2021,99,0.35,22.98,13.3,17.56,9.89,1.7
2021,100,0.07,23.8,12.51,17.14,8.79,1.91
2021,101,0.14,24.1,12.55,16.91,8.67,1.69
2021,102,0.03,25.19,12.04,17.69,9.03,1.38
2021,103,1.8,26.63,14.55,19.65,9.89,1.41
2021,104,8.92,23.19,14.76,17.62,10.62,1.62
2021,105,2.49,19.49,12.8,15.83,9.28,1.48
2021,106,1.36,22.15,12.33,16.27,8.91,1.23
2021,107,0.05,24.44,10.27,16.72,8.12,1.97
2021,108,0.01,25.74,10.87,17.69,7.63,1.72
2021,109,0.01,25.61,11.76,17.75,7.2,1.85
2021,110,0.01,24.6,10.74,16.82,7.75,1.96
2021,111,0.01,24.52,10.08,16.64,8.24,1.55
2021,112,0.02,25.01,11.39,17.52,8.79,1.62
2021,113,1.22,27.63,13.29,19.62,9.4,1.79
2021,114,2.72,24.73,13.72,18.41,10.19,1.91
2021,115,2.88,21.22,12.71,16.77,9.58,1.98
2021,116,0.96,23.3,11.29,16.94,8.79,3.21
2021,117,0.94,22.98,12.34,17.01,8.97,4.08
2021,118,0.63,20.77,12.15,16.37,9.03,2.29
2021,119,0.43,21.94,12.11,16.11,8.61,1.98
2021,120,11.08,16.2,11.06,13.55,8.42,2.16
2021,121,0.14,21.22,9.51,14.55,7.14,2.21
2021,122,0.02,23.48,8.04,15.27,6.9,2.12
2021,123,0.11,21.01,11.03,15.92,7.93,1.05
2021,124,0.18,27.14,13.15,19.99,9.64,2.27
2021,125,0.24,28.02,13.57,20.65,10.19,2.22
2021,126,0.03,29.44,13.26,20.95,9.77,1.65
2021,127,0.01,30.59,14.4,21.88,9.52,1.59
2021,128,8.59,33.81,16.32,23.21,9.83,1.86
2021,129,1.62,24.53,14.87,18.68,10.25,3.51
2021,130,0.77,21.53,11.55,16.23,8.48,3.37
2021,131,0.02,24.08,10.76,16.44,7.26,1.88
2021,132,0.0,26.16,8.86,16.98,7.02,1.89
2021,133,0.01,25.65,10.99,17.62,8.24,2.09
2021,134,0.02,28.6,11.23,19.51,8.79,1.9
2021,135,0.01,33.4,15.49,23.65,9.58,1.52
2021,136,0.01,34.4,16.05,24.44,9.95,2.33
2021,137,0.01,31.03,15.74,22.15,9.89,2.58
2021,138,0.0,33.13,14.84,23.18,9.4,1.83
2021,139,0.0,34.63,15.0,24.47,9.89,1.55
2021,140,0.0,34.92,17.15,25.74,9.64,1.59
2021,141,0.06,33.71,18.39,25.08,9.89,2.22
2021,142,10.25,32.15,15.66,22.47,10.31,2.35
2021,143,2.71,21.38,11.04,16.13,8.0,2.97
2021,144,0.0,28.2,8.76,18.09,6.53,2.3
2021,145,0.16,30.22,13.55,21.32,8.0,1.38
2021,146,0.08,29.8,16.23,22.23,10.07,1.2
2021,147,0.35,24.77,16.49,20.85,11.17,1.67
2021,148,0.38,32.94,15.14,23.35,10.19,1.69
2021,149,0.63,32.51,18.06,24.63,10.99,2.18
2021,150,1.39,34.51,19.92,24.54,12.15,2.59
2021,151,0.71,29.14,16.65,22.47,12.15,2.36
2021,152,0.02,28.25,14.51,20.4,9.77,2.15
2021,153,0.0,28.93,13.34,20.36,9.4,2.11
2021,154,0.01,28.75,14.0,20.68,10.13,2.43
2021,155,0.14,28.47,15.89,20.94,10.62,2.36
2021,156,0.13,29.75,15.12,21.76,10.19,2.05
2021,157,0.0,34.94,16.02,25.16,10.13,2.59
2021,158,0.0,37.8,18.03,27.28,10.44,2.18
2021,159,0.0,32.0,21.62,26.23,11.6,1.49
2021,160,0.01,35.68,20.3,26.57,10.5,1.57
2021,161,0.0,37.41,20.48,27.23,9.95,1.65
2021,162,0.08,32.61,17.55,24.44,9.77,2.07
2021,163,0.0,31.35,15.94,22.48,9.83,2.1
2021,164,0.0,30.8,15.55,22.28,10.62,2.07
2021,165,0.0,31.38,15.58,22.55,11.11,2.05
2021,166,0.02,27.73,16.84,21.67,11.72,1.79
2021,167,0.3,28.71,16.22,21.32,10.93,2.84
2021,168,0.13,28.16,14.62,20.3,10.31,2.99
2021,169,0.54,23.54,15.08,19.03,10.5,2.7
2021,170,0.2,24.06,13.87,17.9,8.79,2.31
2021,171,0.01,27.92,13.63,19.76,8.48,2.1
2021,172,0.05,28.76,14.52,20.65,9.89,2.54
2021,173,0.03,27.63,14.27,19.78,8.67,2.34
2021,174,0.0,31.37,12.99,21.74,8.91,2.09
2021,175,0.01,35.97,16.05,25.63,10.13,2.35
2021,176,0.0,35.61,18.51,26.15,11.6,2.33
2021,177,0.0,34.49,18.94,25.63,11.78,2.09
2021,178,0.0,32.68,17.34,24.05,10.62,2.26
2021,179,0.0,31.83,15.54,22.19,9.16,2.42
2021,180,0.0,32.18,14.05,22.37,8.67,2.03
2021,181,0.21,34.82,16.3,24.45,10.01,2.18
2021,182,0.06,34.61,16.94,24.8,10.44,1.69
2021,183,0.05,36.58,19.11,26.76,10.01,1.8
2021,184,0.21,35.75,17.71,25.62,9.4,2.21
2021,185,0.81,35.77,17.32,25.38,10.19,2.05
2021,186,0.0,35.69,18.12,26.13,10.44,2.09
2021,187,0.01,34.48,18.55,25.23,10.93,2.42
2021,188,0.01,32.43,17.8,23.86,9.95,2.66
2021,189,0.0,37.96,15.97,26.4,8.48,2.28
2021,190,0.0,45.96,19.86,33.14,8.61,1.57
2021,191,0.0,47.21,27.7,36.95,5.92,2.27
2021,192,0.01,40.14,26.62,32.8,9.77,3.05
2021,193,0.0,35.75,20.37,29.04,10.86,3.41
2021,194,0.0,33.05,16.62,23.87,8.67,2.61
2021,195,0.0,37.27,16.23,26.3,8.3,2.37
2021,196,0.0,40.22,19.94,29.61,9.34,1.93
2021,197,0.0,42.05,21.5,30.64,10.74,2.2
2021,198,0.01,39.89,22.68,30.12,10.44,2.2
2021,199,0.01,38.47,19.87,28.32,8.24,2.66
2021,200,0.01,37.29,19.25,27.48,7.26,2.27
2021,201,0.0,35.44,17.9,25.9,8.85,2.06
2021,202,0.0,37.45,18.55,27.4,9.34,2.3
2021,203,0.01,41.1,22.01,31.43,9.34,1.7
2021,204,0.0,42.74,23.96,31.87,10.38,2.85
2021,205,0.0,41.68,21.67,29.51,9.95,3.28
2021,206,0.0,34.9,20.05,26.24,9.16,3.12
2021,207,0.0,33.25,18.87,25.01,11.05,2.59
2021,208,0.0,39.23,18.01,28.16,9.77,2.77
2021,209,0.0,41.09,21.39,30.4,10.99,2.02
2021,210,0.0,39.74,23.28,31.1,11.72,2.02
2021,211,0.0,38.71,23.36,30.8,10.31,3.17
2021,212,0.0,32.29,18.17,24.64,10.01,3.37
2021,213,0.0,32.71,15.54,22.87,8.18,2.59
2021,214,0.0,33.5,15.11,23.62,8.36,2.34
2021,215,0.0,36.94,17.01,26.05,9.28,2.84
2021,216,0.0,37.39,19.29,27.34,9.95,2.95
2021,217,0.0,37.77,19.36,27.88,9.89,2.47
2021,218,0.0,37.89,20.13,27.9,10.38,2.66
2021,219,0.0,33.84,18.38,25.06,10.86,3.3
2021,220,0.0,33.68,18.47,24.58,10.25,3.02
2021,221,0.0,34.17,17.23,24.96,10.07,2.67
2021,222,0.02,35.31,18.52,26.21,10.8,2.39
2021,223,0.05,35.9,20.07,27.19,11.78,2.3
2021,224,0.02,40.15,20.15,29.65,11.6,2.01
2021,225,0.01,46.82,25.88,35.56,7.93,2.02
2021,226,0.0,47.26,29.34,37.17,6.23,2.65
2021,227,0.0,45.87,27.4,35.65,7.45,2.48
2021,228,0.0,42.75,25.23,32.43,8.85,2.7
2021,229,0.0,39.54,20.69,29.5,7.39,2.69
2021,230,0.0,38.33,20.62,28.4,8.73,2.19
2021,231,0.0,37.84,20.61,27.99,9.28,2.21
2021,232,0.0,36.71,19.41,27.18,11.23,2.59
2021,233,0.21,34.86,20.9,26.83,13.31,2.98
2021,234,0.05,37.76,20.76,27.83,12.88,2.85
2021,235,0.03,36.52,21.37,28.19,12.21,1.99
2021,236,0.01,34.87,21.4,26.78,11.78,2.71
2021,237,0.0,35.01,19.8,26.28,11.78,2.41
2021,238,0.01,36.37,19.78,27.06,12.08,2.24
2021,239,0.01,36.2,21.48,27.11,11.78,2.8
2021,240,0.0,34.48,18.58,25.67,10.07,2.48
2021,241,0.02,33.17,18.79,24.73,10.56,2.55
2021,242,0.01,34.28,17.9,24.55,10.31,2.73
2021,243,0.01,32.85,18.65,24.48,11.29,2.73
2021,244,0.01,33.39,19.51,24.94,11.05,2.59
2021,245,0.01,33.76,18.63,25.01,11.29,2.43
2021,246,0.02,34.75,18.44,25.3,10.74,2.25
2021,247,0.01,36.96,19.58,27.05,9.03,1.91
2021,248,0.0,42.26,22.33,31.72,7.02,1.24
2021,249,0.01,44.14,22.94,31.55,9.09,2.02
2021,250,0.01,40.05,23.94,30.19,10.13,2.63
2021,251,0.04,34.96,20.41,26.51,11.35,3.0
2021,252,0.09,32.63,18.69,24.32,10.74,2.42
2021,253,0.02,34.67,17.51,25.33,10.01,1.82
2021,254,0.01,38.21,20.57,27.97,7.87,2.09
2021,255,0.28,41.26,21.94,30.12,7.75,2.89
2021,256,2.95,37.24,23.94,29.49,10.56,2.58
2021,257,3.38,30.2,20.73,24.9,12.94,2.98
2021,258,0.44,30.56,18.98,23.62,11.17,3.18
2021,259,0.23,31.04,17.97,23.37,11.54,2.37
2021,260,0.04,32.69,17.79,24.15,11.17,2.3
2021,261,0.16,32.58,18.37,24.17,11.11,2.36
2021,262,0.16,32.36,17.14,23.76,10.07,2.23
2021,263,0.2,32.9,18.46,24.44,10.07,2.11
2021,264,1.66,32.93,18.51,24.74,11.47,1.66
2021,265,2.0,30.76,19.12,24.23,12.51,1.27
2021,266,0.04,28.85,18.81,22.83,12.45,1.75
2021,267,0.04,31.1,18.15,23.06,11.47,2.03
2021,268,0.0,31.71,16.34,22.54,9.7,1.92
2021,269,0.02,32.8,16.37,23.43,9.77,1.81
2021,270,0.03,33.16,17.41,23.69,9.7,1.84
2021,271,0.08,31.25,16.55,22.51,9.64,1.96
2021,272,0.03,35.4,17.26,25.15,9.58,1.62
2021,273,0.0,38.02,21.21,27.98,8.36,1.51
2021,274,0.01,35.33,19.49,26.01,7.81,2.34
2021,275,0.02,31.06,16.33,22.97,8.36,2.16
2021,276,0.21,27.69,15.9,20.76,10.01,3.5
2021,277,0.07,29.23,14.51,20.37,7.63,1.67
2021,278,0.0,33.27,13.98,22.58,5.07,1.69
2021,279,0.0,35.3,18.42,25.76,4.33,1.32
2021,280,0.0,36.02,19.17,26.98,5.49,1.85
2021,281,0.06,32.86,18.12,24.15,7.08,1.56
2021,282,0.02,33.43,17.62,24.29,7.14,1.71
2021,283,0.01,35.14,18.74,25.48,5.37,1.58
2021,284,0.0,35.09,21.4,27.03,5.43,1.67
2021,285,0.02,31.07,17.98,23.65,7.93,2.26
2021,286,0.12,29.95,16.95,22.38,10.62,1.57
2021,287,0.0,34.34,17.02,24.68,5.8,2.31
2021,288,0.0,33.15,17.46,24.09,5.86,2.13
2021,289,0.03,31.11,15.3,22.56,6.84,2.16
2021,290,0.0,31.58,17.37,23.48,6.41,1.7
2021,291,0.0,34.76,18.67,25.65,5.49,2.41
2021,292,0.0,36.22,18.33,26.19,5.49,1.8
2021,293,0.06,33.73,18.15,24.74,7.2,2.68
2021,294,0.28,28.62,16.23,21.33,9.95,2.78
2021,295,0.51,25.8,13.97,18.42,9.03,2.17
2021,296,0.0,27.21,12.21,18.62,6.71,1.59
2021,297,0.0,30.21,12.14,20.14,4.82,1.54
2021,298,0.0,23.79,15.72,19.0,5.37,0.88
2021,299,0.08,22.14,13.92,17.96,8.0,1.12
2021,300,0.01,28.52,13.01,20.08,7.08,1.95
2021,301,0.01,28.74,13.61,20.16,6.9,1.92
2021,302,0.06,27.43,14.49,19.65,8.48,2.37
2021,303,0.01,28.19,13.68,19.83,6.96,2.41
2021,304,0.05,28.8,13.76,20.14,7.57,2.54
2021,305,0.1,27.54,16.34,20.6,10.56,2.6
2021,306,0.62,27.16,14.8,19.77,10.68,2.61
2021,307,7.03,20.21,13.25,17.05,9.83,3.85
2021,308,3.97,18.12,10.18,13.98,7.69,2.34
2021,309,0.17,19.79,8.3,12.9,5.8,1.66
2021,310,0.0,18.44,6.88,11.87,4.82,1.72
2021,311,0.0,21.06,6.02,12.3,4.27,1.89
2021,312,0.0,20.06,6.09,11.95,5.13,2.12
2021,313,0.0,21.7,7.29,13.48,5.25,1.57
2021,314,0.02,22.98,9.73,15.09,6.35,1.38
2021,315,0.01,23.23,10.19,15.17,6.59,1.59
2021,316,0.03,21.99,9.65,14.73,7.08,1.54
2021,317,0.0,25.89,8.64,15.72,5.07,1.78
2021,318,0.01,25.23,9.64,15.76,4.88,1.99
2021,319,0.07,22.66,9.94,14.95,6.59,2.27
2021,320,0.08,22.88,10.94,15.33,6.41,1.11
2021,321,0.05,22.43,8.96,14.38,5.49,1.63
2021,322,0.0,25.82,9.21,16.41,4.52,2.0
2021,323,7.78,25.08,12.01,17.3,6.1,3.33
2021,324,1.33,20.58,10.94,15.12,8.12,1.99
2021,325,0.19,19.72,9.39,13.87,7.14,1.92
2021,326,1.72,19.65,9.51,13.34,7.63,2.76
2021,327,13.47,15.18,9.23,12.22,7.87,3.02
2021,328,3.66,15.42,9.01,11.77,7.14,3.95
2021,329,2.74,16.62,10.05,12.25,7.14,4.37
2021,330,13.08,14.98,8.65,10.98,6.84,2.87
2021,331,3.77,15.52,7.67,10.79,6.41,2.91
2021,332,0.95,14.98,4.48,9.15,5.07,2.55
2021,333,1.48,17.05,7.87,11.65,7.14,2.64
2021,334,0.46,19.58,8.58,13.12,7.39,1.16
2021,335,0.1,17.52,6.32,10.89,6.35,2.02
2021,336,21.7,12.96,7.21,10.23,7.2,3.83
2021,337,0.03,16.17,3.57,9.24,5.25,1.22
2021,338,0.04,17.4,4.98,10.18,5.74,1.52
2021,339,0.8,17.02,7.92,11.28,7.45,1.85
2021,340,0.05,17.84,6.4,11.16,6.16,1.21
2021,341,0.01,19.91,5.29,11.15,4.94,2.12
2021,342,1.62,17.08,7.26,11.21,6.77,3.31
2021,343,0.04,17.4,7.61,11.11,6.47,1.34
2021,344,0.06,17.7,6.37,10.97,6.9,1.11
2021,345,0.15,19.48,9.43,13.21,7.69,1.22
2021,346,0.0,24.64,9.27,15.22,6.04,1.8
2021,347,0.0,22.4,9.67,14.41,6.29,1.42
2021,348,0.1,19.21,8.28,12.55,6.59,1.29
2021,349,0.0,22.29,7.69,13.34,5.13,2.08
2021,350,0.08,18.35,9.57,12.96,6.41,1.79
2021,351,0.08,20.81,7.51,12.75,5.31,1.64
2021,352,0.0,23.16,7.53,13.8,4.39,1.3
2021,353,1.82,21.25,10.15,14.4,7.08,2.65
2021,354,0.21,23.86,11.26,16.23,7.45,1.55
2021,355,1.87,24.38,11.87,16.19,7.57,2.05
2021,356,6.39,19.91,12.51,15.06,8.36,2.45
2021,357,1.86,20.6,11.33,14.94,8.73,1.79
2021,358,1.27,19.65,10.82,13.94,6.9,2.3
2021,359,7.33,17.19,12.09,13.96,8.18,4.94
2021,360,0.86,19.62,11.51,14.45,8.97,3.02
2021,361,0.33,21.37,11.55,15.05,9.34,1.89
2021,362,0.11,21.83,11.01,15.12,9.03,1.05
2021,363,0.01,23.88,9.94,15.27,7.2,1.13
2021,364,0.0,26.53,10.25,16.5,5.74,1.82
2021,365,0.0,28.32,12.4,18.01,5.8,1.6
2022,1,0.0,25.89,12.21,17.02,5.25,1.25
2022,2,0.01,23.95,9.25,14.79,5.07,1.28
2022,3,0.0,22.83,8.99,14.05,5.0,1.45
2022,4,2.67,20.65,7.93,12.97,5.68,3.26
2022,5,0.6,15.55,6.58,10.45,6.35,1.6
2022,6,2.78,13.12,7.29,9.53,6.53,2.57
2022,7,0.01,16.82,5.44,9.69,5.74,1.27
2022,8,0.0,21.98,4.3,11.41,3.78,1.65
2022,9,0.0,19.55,6.29,11.1,4.27,1.42
2022,10,0.03,19.48,5.88,11.23,6.35,1.25
2022,11,0.03,22.51,9.42,14.1,7.26,1.9
2022,12,0.0,22.02,7.8,13.3,6.04,1.95
2022,13,0.0,21.9,7.49,13.07,5.62,1.41
2022,14,0.0,20.8,8.08,12.93,5.19,1.83
2022,15,0.0,20.62,6.69,12.28,5.43,1.91
2022,16,0.06,20.48,7.37,12.23,5.07,1.44
2022,17,0.0,21.3,5.73,12.31,4.52,1.59
2022,18,0.01,21.25,8.77,13.12,4.94,1.33
2022,19,0.04,20.81,7.9,12.93,4.82,1.24
2022,20,0.0,21.05,7.15,12.3,4.52,1.36
2022,21,0.0,19.91,7.05,11.97,4.58,1.55
2022,22,0.05,25.16,6.69,14.89,4.76,1.84
2022,23,0.06,24.12,11.97,16.04,7.14,1.98
2022,24,0.46,18.81,10.01,13.7,7.39,1.2
2022,25,0.21,19.81,7.91,13.01,6.29,1.59
2022,26,0.13,21.07,9.92,13.9,5.55,2.39
2022,27,0.34,19.98,9.06,13.0,5.62,1.98
2022,28,0.04,19.14,8.55,12.88,5.68,2.04
2022,29,0.0,24.75,8.33,15.17,5.31,2.19
2022,30,0.0,24.51,9.94,15.82,5.07,2.2
2022,31,0.0,23.92,10.6,15.97,6.16,2.17
2022,32,0.0,22.23,8.96,13.89,5.74,1.59
2022,33,0.0,26.41,7.6,14.81,4.15,1.85
2022,34,0.0,23.26,10.42,15.76,5.19,1.59
2022,35,0.03,21.39,10.3,14.64,7.02,1.39
2022,36,0.07,21.53,9.28,14.3,6.71,1.24
2022,37,0.06,22.55,8.98,14.42,6.65,1.42
2022,38,0.01,25.28,8.86,15.94,6.29,1.52
2022,39,0.0,26.3,10.69,16.95,5.8,1.73
2022,40,0.0,26.27,10.37,16.73,5.62,1.52
2022,41,0.0,24.12,9.72,15.3,5.49,1.52
2022,42,0.08,17.1,8.65,12.4,6.29,1.51
2022,43,0.0,20.2,6.7,12.67,5.07,1.83
2022,44,0.0,21.88,7.66,13.19,4.64,1.54
2022,45,0.3,18.91,7.9,12.19,6.9,2.05
2022,46,0.01,19.49,5.67,11.9,5.25,1.46
2022,47,0.01,21.46,5.4,12.09,4.52,1.66
2022,48,0.03,23.69,7.67,13.94,5.92,1.3
2022,49,0.06,22.97,7.63,13.91,5.8,2.33
2022,50,1.81,16.27,9.52,12.2,7.69,2.44
2022,51,0.02,24.14,6.84,14.86,6.41,2.55
2022,52,0.0,27.12,9.68,17.34,5.37,1.98
2022,53,0.0,28.98,10.39,18.68,5.19,1.43
2022,54,0.01,29.39,13.37,20.01,5.68,2.48
2022,55,7.21,26.51,12.11,18.44,8.24,1.4
2022,56,5.12,28.17,13.36,19.23,8.48,1.98
2022,57,0.94,27.7,14.44,19.35,8.12,1.71
2022,58,1.84,22.34,13.1,16.84,9.09,1.49
2022,59,0.2,23.58,11.05,16.26,7.32,2.73
2022,60,0.0,26.27,8.01,16.3,5.62,1.88
2022,61,0.09,24.12,9.53,15.3,5.86,2.0
2022,62,7.83,21.23,9.12,13.67,7.14,3.41
2022,63,1.31,16.12,6.39,10.79,5.74,3.73
2022,64,1.36,16.42,5.89,10.22,5.62,2.52
2022,65,16.4,14.23,8.01,10.72,6.84,2.94
2022,66,0.23,17.91,7.68,11.26,6.04,2.75
2022,67,0.09,20.65,7.53,12.7,6.16,2.06
2022,68,0.1,24.23,7.88,14.72,6.16,1.53
2022,69,0.24,22.39,8.8,14.12,6.84,2.02
2022,70,0.86,21.86,7.36,13.61,6.53,2.41
2022,71,1.89,21.43,10.7,14.2,7.51,2.7
2022,72,4.98,20.33,8.88,13.77,7.75,1.6
2022,73,6.88,18.74,9.19,12.83,7.32,2.04
2022,74,1.25,14.75,7.63,10.65,6.35,1.09
2022,75,6.56,13.64,7.23,9.55,6.29,1.84
2022,76,1.02,18.47,6.66,12.23,6.9,2.09
2022,77,0.04,22.8,8.67,14.81,6.53,2.88
2022,78,0.01,25.59,9.05,16.91,6.65,1.68
2022,79,0.89,24.66,12.71,17.31,7.57,2.76
2022,80,0.16,22.33,10.66,15.31,7.51,1.92
2022,81,2.63,22.14,10.6,15.12,7.93,1.09
2022,82,18.16,17.36,9.16,13.3,8.42,2.19
2022,83,3.13,14.08,6.03,9.73,5.74,1.45
2022,84,0.5,17.96,5.62,12.08,5.8,1.41
2022,85,0.29,21.01,8.19,13.94,6.59,1.45
2022,86,0.0,28.67,8.63,17.66,6.23,1.66
2022,87,0.06,28.77,12.23,18.87,6.16,3.01
2022,88,11.1,21.43,11.21,14.74,8.18,2.15
2022,89,8.65,16.54,11.15,13.33,8.0,4.67
2022,90,2.17,19.79,9.57,13.66,7.57,4.46
2022,91,0.68,21.2,8.65,13.89,7.2,2.39
2022,92,0.01,21.98,6.9,14.23,6.59,1.86
2022,93,0.01,20.68,9.79,14.26,6.16,1.81
2022,94,25.68,18.41,10.37,13.26,7.69,1.65
2022,95,3.31,17.26,7.47,12.18,6.29,5.08
2022,96,0.84,17.7,9.37,12.76,7.2,3.93
2022,97,0.04,23.15,7.27,14.48,6.96,1.79
2022,98,0.02,24.36,8.0,15.26,7.02,1.7
2022,99,0.03,26.1,8.88,16.9,6.9,1.34
2022,100,0.0,33.06,11.93,21.29,6.65,2.06
2022,101,0.63,25.73,12.75,17.83,8.3,2.75
2022,102,2.22,20.66,11.62,15.18,7.93,3.5
2022,103,1.28,21.32,10.07,15.02,7.63,2.73
2022,104,0.09,23.88,8.55,15.83,7.57,1.92
2022,105,0.04,27.37,10.42,18.56,7.57,2.47
2022,106,0.0,29.79,11.52,20.12,5.74,3.05
2022,107,0.0,31.93,13.87,22.15,6.59,1.77
2022,108,0.02,29.98,14.15,20.87,8.0,2.13
2022,109,0.2,22.23,11.66,15.74,7.69,3.81
2022,110,0.49,18.44,8.63,13.04,5.92,4.77
2022,111,0.25,20.82,7.78,13.11,5.98,3.08
2022,112,0.6,22.98,6.9,14.64,6.53,4.58
2022,113,4.88,20.89,10.65,14.62,7.39,4.29
2022,114,0.17,21.57,9.08,15.0,6.96,1.97
2022,115,0.26,25.27,9.94,16.69,7.63,2.02
2022,116,3.49,19.36,12.05,15.31,9.46,1.21
2022,117,0.56,23.05,11.71,16.38,8.61,2.38
2022,118,0.49,23.84,10.84,16.64,7.63,2.23
2022,119,0.01,25.73,9.51,17.5,6.71,3.87
2022,120,0.0,28.87,10.66,19.68,6.59,2.91
2022,121,0.01,29.72,13.48,20.59,6.41,2.19
2022,122,0.45,23.83,11.22,16.86,7.93,3.76
2022,123,9.97,19.82,12.03,14.83,8.48,3.27
2022,124,3.45,20.62,11.83,15.5,8.24,2.48
2022,125,0.14,26.35,10.24,18.28,7.87,1.94
2022,126,0.0,31.05,11.51,21.23,7.02,2.12
2022,127,0.01,31.55,15.03,22.63,7.2,1.82
2022,128,0.0,32.69,15.4,23.59,7.51,1.7
2022,129,0.0,35.4,16.79,25.42,7.26,1.84
2022,130,0.0,34.97,15.95,25.11,6.53,3.98
2022,131,0.0,35.56,16.45,24.92,7.45,2.46
2022,132,0.9,31.86,18.55,23.96,8.97,1.88
2022,133,0.02,36.32,18.3,26.65,8.67,2.11
2022,134,0.0,32.46,18.14,24.76,9.46,1.99
2022,135,0.01,29.74,15.51,21.73,9.83,2.41
2022,136,0.01,31.72,14.51,21.95,9.16,2.16
2022,137,0.01,34.87,15.18,24.31,9.52,1.95
2022,138,0.01,36.4,16.53,26.01,9.03,2.38
2022,139,0.0,41.41,17.53,29.35,7.2,1.73
2022,140,0.06,42.1,24.11,30.66,7.02,5.5
2022,141,0.01,37.73,19.55,27.86,8.67,2.77
2022,142,0.06,28.69,16.18,21.79,9.83,2.3
2022,143,0.04,34.19,15.12,23.16,9.34,2.33
2022,144,0.07,28.68,13.85,20.51,9.34,3.3
2022,145,0.01,30.15,12.5,20.59,7.39,2.3
2022,146,0.0,35.84,14.8,25.63,7.08,1.84
2022,147,0.0,39.3,19.18,28.75,7.2,2.29
2022,148,0.04,35.42,19.88,26.87,8.97,3.25
2022,149,0.46,29.53,16.58,22.62,10.44,2.91
2022,150,0.02,29.03,14.76,21.63,9.46,2.26
2022,151,0.0,34.55,17.26,24.76,9.28,2.52
2022,152,0.0,33.59,16.78,24.19,9.4,2.43
2022,153,0.31,29.16,17.23,21.92,10.62,2.51
2022,154,0.11,30.07,15.4,21.88,9.89,2.52
2022,155,0.19,29.51,15.69,21.78,9.64,2.56
2022,156,0.01,32.43,15.92,23.18,9.03,2.4
2022,157,0.02,35.07,16.26,24.87,9.7,2.1
2022,158,0.01,34.87,17.99,25.58,9.83,2.6
2022,159,0.01,34.61,17.59,25.37,9.58,2.55
